customerid,churn_proba,churn_risk_segment
2077-DDHJK,0.032014788134725025,Very Low
4913-EHYUI,0.36126729871560176,Low
0195-IESCP,0.8628925274694009,Very High
9574-BOSMD,0.006544878748626428,Very Low
4580-TMHJU,0.22529880043819436,Low
0970-ETWGE,0.8684996313004024,Very High
4908-XAXAY,0.35017144176699927,Low
8404-VLQFB,0.44379638293246904,Moderate
1626-ERCMM,0.8635561042242872,Very High
0887-HJGAR,0.6159882221616759,High
2391-IPLOP,0.17212169069433092,Very Low
5644-PDMZC,0.8881279001216361,Very High
3509-GWQGF,0.6395396232032492,High
9576-ANLXO,0.7873309446491449,High
2024-BASKD,0.8028127323902057,Very High
5845-BZZIB,0.02129949856143381,Very Low
1140-UKVZG,0.3147337620675442,Low
4160-AMJTL,0.5018745032954727,Moderate
5183-SNMJQ,0.7673262975800758,High
8100-PNJMH,0.04776794808477356,Very Low
7838-LAZFO,0.11168239051736632,Very Low
4464-JCOLN,0.1808275706254959,Very Low
2085-JVGAD,0.10801281256177658,Very Low
5650-VDUDS,0.7381376026219507,High
8095-WANWK,0.44617539023266606,Moderate
3030-ZKIWL,0.4140287317473218,Moderate
9565-FLVCG,0.03557791957137248,Very Low
8755-OGKNA,0.007622432981004355,Very Low
2800-VEQXM,0.7926345268263851,High
7538-GWHML,0.8168419504314693,Very High
5533-RJFTJ,0.2768872647667038,Low
3859-CVCET,0.5092730170746308,Moderate
0214-JHPFW,0.0351517921029031,Very Low
5642-MHDQT,0.02593756326839265,Very Low
3088-FVYWK,0.013599963256539265,Very Low
3276-HDUEG,0.844272518032519,Very High
9092-GDZKO,0.33087166790176165,Low
0823-HSCDJ,0.4753033368424116,Moderate
3729-OWRVL,0.3354658109381721,Low
2324-AALNO,0.04494317754007021,Very Low
0822-GAVAP,0.8312820272788235,Very High
5760-IFJOZ,0.8038466665913007,Very High
2826-UWHIS,0.4923526668972773,Moderate
1448-PWKYE,0.7818994111667216,High
7501-IWUNG,0.03366462437608632,Very Low
4957-TREIR,0.6118554892289391,High
7251-LJBQN,0.5416859823662334,Moderate
8040-MNRTF,0.7481617026531125,High
1536-HBSWP,0.7142756755040611,High
5313-FPXWG,0.05311488660170907,Very Low
0067-DKWBL,0.7558365774826391,High
0946-FKYTX,0.1001322963000769,Very Low
5076-YVXCM,0.45060872507084265,Moderate
8262-COGGB,0.4902471178985836,Moderate
6663-JOCQO,0.21316623889091682,Low
9620-QJREV,0.028167968707235504,Very Low
2276-YDAVZ,0.838590561701875,Very High
2682-KEVRP,0.1647999389527722,Very Low
2480-JZOSN,0.47645893101468556,Moderate
0078-XZMHT,0.04938926129915755,Very Low
5896-NPFWW,0.6382742362147338,High
9978-HYCIN,0.2963326715324371,Low
8338-QIUNR,0.027411857705378965,Very Low
1525-LNLOJ,0.030823695380682165,Very Low
9450-TRJUU,0.6836676393598032,High
1766-GKNMI,0.7876259720943954,High
6942-LBFDP,0.47610609447968955,Moderate
1456-TWCGB,0.5141575407437947,Moderate
7133-VBDCG,0.652600105263236,High
7596-ZYWBB,0.029097033301513864,Very Low
8329-UTMVM,0.6268135467747176,High
3014-WJKSM,0.6146465799058853,High
3347-YJZZE,0.33856313481991895,Low
1029-QFBEN,0.41376201380993344,Moderate
7929-DMBCV,0.6858269575972383,High
9661-JALZV,0.019493156174001817,Very Low
5433-KYGHE,0.7448091898085195,High
4312-KFRXN,0.007002552969337735,Very Low
5575-TPIZQ,0.6068301091586649,High
0114-IGABW,0.03432400318436457,Very Low
9944-AEXBM,0.6753585515221744,High
1853-ARAAQ,0.5623726078755206,Moderate
6952-OMNWB,0.4522987814210143,Moderate
4697-LUPSU,0.18088682975612216,Very Low
8434-VGEQQ,0.006684328463719025,Very Low
4952-YSOGZ,0.8571411582462435,Very High
1589-AGTLK,0.6973036372729268,High
5244-IRFIH,0.8128059145663799,Very High
6549-YMFAW,0.4487476163681477,Moderate
4950-HKQTE,0.0695179728757243,Very Low
6786-OBWQR,0.8081961528888113,Very High
2684-EIWEO,0.6973310374340758,High
2753-JMMCV,0.05166050362998393,Very Low
6439-GTPCA,0.6961301164273735,High
6621-YOBKI,0.3690773284724786,Low
1216-JWVUX,0.6857052730761698,High
7564-GHCVB,0.05796176700803112,Very Low
1173-NOEYG,0.6406132812116083,High
7595-EHCDL,0.3661331996101922,Low
6647-ZEDXT,0.4826090723916485,Moderate
2521-NPUZR,0.08954189012195274,Very Low
1307-TVUFB,0.6497293249922399,High
7503-MIOGA,0.06824048315454105,Very Low
4381-MHQDC,0.07652726510817205,Very Low
6923-JHPMP,0.8607626970600877,Very High
5138-WVKYJ,0.8379758550019885,Very High
4018-PPNDW,0.012592628588822511,Very Low
1635-FJFCC,0.5756845729207155,Moderate
2499-AJYUA,0.2019169222381979,Low
6919-ELBGL,0.1756034224783841,Very Low
3966-HRMZA,0.7813955706231475,High
6425-JWTDV,0.014504206114054542,Very Low
8405-IGQFX,0.23426400010691878,Low
8224-IVVPA,0.38559611137221667,Low
9477-LGWQI,0.02847735393971841,Very Low
1410-RSCMR,0.5144154212888967,Moderate
0139-IVFJG,0.8174646404224426,Very High
6683-VLCTZ,0.8683412567852982,Very High
5730-DBDSI,0.006540914698322228,Very Low
0030-FNXPP,0.38924793048529893,Low
2189-WWOEW,0.6773787062292123,High
5684-FJVYR,0.0950425893038604,Very Low
4013-GUXND,0.414428903158089,Moderate
1894-IGFSG,0.7172829003003568,High
7379-POKDZ,0.8492170141046449,Very High
1266-NZYUI,0.019309171830378075,Very Low
7969-FFOWG,0.005346482343677909,Very Low
4718-DHSMV,0.6817516014774339,High
5175-WLYXL,0.729742422628138,High
7817-OMJNA,0.14088185856136956,Very Low
8728-SKJLR,0.6279933046045945,High
3137-NYQQI,0.22644417670573952,Low
7706-DZNKK,0.37961933641675927,Low
0236-HFWSV,0.856782191655276,Very High
3900-AQPHZ,0.41195306762411504,Moderate
5842-POCOP,0.7808541850266665,High
2037-XJFUP,0.5218629722073392,Moderate
8823-RLPWL,0.17109009992926436,Very Low
9505-SQFSW,0.629161730279929,High
7314-OXENN,0.8937874516153734,Very High
3758-CKOQL,0.3490222586743847,Low
0322-CHQRU,0.6378565557639381,High
5676-CFLYY,0.024016919171369618,Very Low
7521-AFHAB,0.4275871114967428,Moderate
0285-INHLN,0.31726561956334487,Low
4678-DVQEO,0.7153067406301232,High
5125-CNDSP,0.07921090251922579,Very Low
0691-IFBQW,0.6147630396450741,High
4992-LTJNE,0.015781277358078293,Very Low
2202-OUTMO,0.3742244721928093,Low
0810-BDHAW,0.2853238078093787,Low
0229-LFJAF,0.02673711651403951,Very Low
7131-ZQZNK,0.042900026546580816,Very Low
3442-ZHHCC,0.0955778498391576,Very Low
5726-CVNYA,0.0949519626716288,Very Low
9871-ELEYA,0.059531361272868066,Very Low
4257-GAESD,0.6744594984449829,High
5173-WXOQV,0.6067217355744285,High
2040-OBMLJ,0.4106820922015102,Moderate
6286-ZHAOK,0.2855224912221623,Low
3807-XHCJH,0.4512695640529983,Moderate
3009-JWMPU,0.42069532542098664,Moderate
5671-RQRLP,0.12475072196754883,Very Low
1450-GALXR,0.8759474404371018,Very High
8859-AXJZP,0.033131624314273425,Very Low
3174-AKMAS,0.06132115854864499,Very Low
3138-BKYAV,0.8479901117822718,Very High
9926-PJHDQ,0.03149466417725003,Very Low
7382-DFJTU,0.39286364381441397,Low
2798-NYLMZ,0.16345290650583688,Very Low
4289-DTDKW,0.7537274565919079,High
1820-TQVEV,0.8633949582874513,Very High
2239-JALAW,0.3573137106430946,Low
4853-RULSV,0.16348338073992308,Very Low
8098-TDCBU,0.042543807135158096,Very Low
3551-GAEGL,0.1504166870959914,Very Low
4785-NKHCX,0.4241223335782009,Moderate
3196-NVXLZ,0.7233238674673762,High
6275-YDUVO,0.802252751097063,Very High
0036-IHMOT,0.2505309876559234,Low
0115-TFERT,0.8429340366682907,Very High
4178-EGMON,0.11684983269254541,Very Low
4220-TINQT,0.6641398952091988,High
5318-YKDPV,0.06702829133460016,Very Low
7975-TZMLR,0.5412583505364031,Moderate
0295-QVKPB,0.5940523045839046,Moderate
4335-BSMJS,0.01610920381004099,Very Low
2311-QYMUQ,0.6725442735106743,High
3643-AHCFP,0.8520938624536211,Very High
9146-JRIOX,0.2831297018234269,Low
3104-OWCGK,0.21950251266651774,Low
5337-IIWKZ,0.5054130360136416,Moderate
9101-BWFSS,0.4588972195490265,Moderate
9650-VBUOG,0.02661918171612954,Very Low
3487-EARAT,0.039505368923296855,Very Low
2672-TGEFF,0.6933786527229597,High
9231-ZJYAM,0.8809731301915013,Very High
4250-WAROZ,0.6198529624841936,High
8184-WMOFI,0.04952484209946719,Very Low
6982-SSHFK,0.5404754011633769,Moderate
6092-QZVPP,0.36094927889915607,Low
4625-LAMOB,0.019142999424316097,Very Low
0727-BMPLR,0.5343676919491969,Moderate
0392-BZIUW,0.15365550108315867,Very Low
1038-ZAGBI,0.11840459335144088,Very Low
6549-NNDYT,0.6543469898196232,High
3027-ZTDHO,0.8685875048134778,Very High
0422-OHQHQ,0.10646239005933675,Very Low
6916-HIJSE,0.04510922083922655,Very Low
2316-ESMLS,0.33518385534577744,Low
9778-OGKQZ,0.057406200962316536,Very Low
7408-OFWXJ,0.03166008212378087,Very Low
6007-TCTST,0.1502759007739547,Very Low
2252-NKNSI,0.07260196668916313,Very Low
8713-IGZSO,0.4765046255363651,Moderate
7905-TVXTA,0.6924754325552631,High
7695-PKLCZ,0.006301780571570004,Very Low
2382-BCKQJ,0.3809294720075836,Low
8374-UULRV,0.03967502801859661,Very Low
2207-NHRJK,0.6499941236695915,High
3224-DFQNQ,0.27660206037057566,Low
5275-PMFUT,0.042153126107332566,Very Low
4795-UXVCJ,0.0866105749465345,Very Low
9777-IQHWP,0.08990838675969869,Very Low
0947-MUGVO,0.8039944440836229,Very High
9944-HKVVB,0.862992934627234,Very High
4124-MMETB,0.7615522962275623,High
3671-SHRSP,0.7826617430590832,High
0979-MOZQI,0.0457374396892067,Very Low
2732-ISEZX,0.4418072009915477,Moderate
3313-QKNKB,0.31053688041841543,Low
0323-XWWTN,0.16140262418134957,Very Low
1937-OTUKY,0.1310614993248779,Very Low
1573-LGXBA,0.2337933905055019,Low
1764-VUUMT,0.005360687812638114,Very Low
5073-WXOYN,0.3430779398062012,Low
4713-ZBURT,0.17323239898534595,Very Low
3050-GBUSH,0.7550867188290783,High
0207-MDKNV,0.7763825090879642,High
7876-AEHIG,0.12043446635282834,Very Low
7945-HLKEA,0.12083887350361686,Very Low
9342-VNIMQ,0.37703828642858506,Low
9851-KIELU,0.8450623421798668,Very High
3523-BRGUW,0.10941860897128096,Very Low
3908-BLSYF,0.8025671225244823,Very High
3199-NPKCN,0.4341744920476364,Moderate
5170-PTRKA,0.12340145884093985,Very Low
4661-NJEUX,0.4900273078778794,Moderate
2123-AGEEN,0.8738006117671092,Very High
1258-YMZNM,0.6214110548522949,High
0048-LUMLS,0.2593509137749017,Low
7549-MYGPK,0.5497340294657264,Moderate
5898-IGSLP,0.6684557904897818,High
3804-RVTGV,0.5330642930332108,Moderate
6259-WJQLC,0.7294227351148608,High
9227-LUNBG,0.7875363269991301,High
7997-EASSD,0.23620288618424914,Low
0730-KOAVE,0.7083886140397839,High
8975-SKGRX,0.18579686376979831,Very Low
0678-RLHVP,0.26494374511412055,Low
4315-MURBD,0.75420120545392,High
2267-FPIMA,0.5876922886023246,Moderate
1051-GEJLJ,0.39972074107421307,Low
9734-YWGEX,0.7747778520778249,High
2719-BDAQO,0.757289234918615,High
5285-MVEHD,0.31505520237406087,Low
0379-DJQHR,0.0234532984509032,Very Low
0781-LKXBR,0.9031413559084774,Very High
5543-QDCRY,0.6957698030429195,High
0297-RBCSG,0.27283379614943104,Low
4694-PHWFW,0.2856588515036926,Low
0835-JKADZ,0.25584825985832377,Low
1907-UBQFC,0.8562796568334345,Very High
7508-SMHXL,0.7763772248355711,High
3865-YIOTT,0.24258463893190826,Low
5993-BQHEA,0.15756638616075425,Very Low
6024-RUGGH,0.007548990237700276,Very Low
6513-EECDB,0.9120579604627801,Very High
3956-CJUST,0.7073019730047913,High
4079-WWQQQ,0.054761608641840175,Very Low
6103-BOCOU,0.7973970318492307,High
5149-TGWDZ,0.5316187238464959,Moderate
7471-WNSUF,0.02548211980909018,Very Low
8942-DBMHZ,0.29759790386342305,Low
4301-VVZKA,0.830842342524391,Very High
9199-PWQVC,0.10941480592345307,Very Low
4824-GUCBY,0.7582889235471741,High
5393-HJZSM,0.24795171587185638,Low
7074-IEVOJ,0.9103874066649035,Very High
9625-QSTYE,0.8105669540426326,Very High
0862-PRCBS,0.1333042561783873,Very Low
8812-ZRHFP,0.38961578060747476,Low
5146-CBVOE,0.6416516766167492,High
0454-OKRCT,0.17987986587562643,Very Low
5787-KXGIY,0.004777374628391645,Very Low
4750-ZRXIU,0.9101035416702414,Very High
4198-VFOEA,0.47276992445322474,Moderate
6630-UJZMY,0.9048239817820495,Very High
6400-BWQKW,0.8776390394158922,Very High
2692-AQCPF,0.33311925385018365,Low
0347-UBKUZ,0.26746283402798543,Low
0835-DUUIQ,0.07548189600063063,Very Low
0811-GSDTP,0.6345867997153247,High
7567-ECMCM,0.6721030677413085,High
6115-ZTBFQ,0.03977301599965239,Very Low
6353-BRMMA,0.5180154764791681,Moderate
6680-WKXRZ,0.7849502230373153,High
6231-WFGFH,0.3863002150243956,Low
9904-EHEVJ,0.6849232037400085,High
7028-DVOIQ,0.8164545085247655,Very High
6169-PPETC,0.021477411113337792,Very Low
4208-UFFGW,0.5914596004759831,Moderate
8584-KMVXD,0.7844692284871592,High
8467-WYNSR,0.35262165666951484,Low
0851-DFJKB,0.5309226263326196,Moderate
5382-SOYZL,0.8328976459708713,Very High
9448-REEVD,0.5320217828102385,Moderate
3261-CQXOL,0.005831973928969882,Very Low
8388-FYNPZ,0.6278528396646225,High
4002-BQWPQ,0.4372378710296463,Moderate
5651-YLPRD,0.6530480656361661,High
2826-DXLQO,0.6913008714522759,High
4378-BZYFP,0.1657941829492701,Very Low
9489-UTFKA,0.5348970720631313,Moderate
4849-PYRLQ,0.06131667116418618,Very Low
9117-SHLZX,0.6159882221616759,High
9889-TMAHG,0.7755737086729092,High
4541-RMRLG,0.451528914002231,Moderate
7764-BDPEE,0.3374758467977881,Low
3429-IFLEM,0.025768036646029314,Very Low
3158-MOERK,0.8953601724680582,Very High
7294-TMAOP,0.8283936157473017,Very High
5002-GCQFH,0.5816870403811207,Moderate
0556-FJEGU,0.03340137501112014,Very Low
8919-FYFQZ,0.48454138227717597,Moderate
0604-THJFP,0.03780911066960558,Very Low
2834-JRTUA,0.23558128505866685,Low
5875-YPQFJ,0.8634857067597574,Very High
5879-SESNB,0.8187848066437371,Very High
6646-QVXLR,0.4895899163660192,Moderate
6461-PPAXN,0.12431817813922429,Very Low
3318-ISQFQ,0.277846666573084,Low
1106-HRLKZ,0.01712683475315204,Very Low
2483-XSSMZ,0.19193201483072025,Very Low
8603-IJWDN,0.8972173167392059,Very High
8165-ZJRNM,0.00534225440018789,Very Low
9369-XFEHK,0.7030184324063081,High
2604-XVDAM,0.4224073674769145,Moderate
3717-OFRTN,0.4095281296180512,Moderate
9046-JBFWA,0.14130814362775382,Very Low
3280-NMUVX,0.04748095032030563,Very Low
1206-EHBDD,0.09057383921515895,Very Low
8361-LBRDI,0.014069506544500206,Very Low
4883-KCPZJ,0.05323719651553958,Very Low
9108-EQPNQ,0.08819411371836204,Very Low
7277-KAMWT,0.07674886072233772,Very Low
3842-IYKUE,0.587526141367042,Moderate
6641-XRPSU,0.5681192710388387,Moderate
1374-DMZUI,0.9129101186314685,Very High
2545-LXYVJ,0.004864671519678131,Very Low
3234-VKACU,0.6514366766057353,High
8357-EQXFO,0.8482099994980574,Very High
1989-PRJHP,0.8090262995653597,Very High
8120-JDCAM,0.7342135837846719,High
8917-FAEMR,0.02594196587868149,Very Low
7047-YXDMZ,0.2165043043702398,Low
2858-EIMXH,0.40960950747921687,Moderate
9524-EGPJC,0.840258966885358,Very High
6993-OHLXR,0.81569826971821,Very High
8818-XYFCQ,0.6549708328273547,High
6419-ZTTLE,0.22216199264135364,Low
0929-HYQEW,0.6001158367307412,High
6614-YOLAC,0.02782598407933506,Very Low
7426-RHZGU,0.769714895072973,High
4065-JJAVA,0.6474667811241452,High
4695-VADHF,0.42553154939354376,Moderate
3863-IUBJR,0.20890439999071472,Low
7649-SIJJF,0.04404238963746125,Very Low
9361-YNQWJ,0.029866284975368758,Very Low
3748-FVMZZ,0.8226548824365983,Very High
9391-TTOYH,0.2537600246573884,Low
1452-XRSJV,0.17159680966500931,Very Low
3422-WJOYD,0.14713134496184424,Very Low
8242-SOQUO,0.8793015856791494,Very High
7460-ITWWP,0.6731674706477367,High
7147-AYBAA,0.537064321567901,Moderate
7868-TMWMZ,0.20276084753123502,Low
4822-RVYBB,0.9055277803804469,Very High
6732-FZUGP,0.3399051683174538,Low
8436-BJUMM,0.744897497638446,High
4184-TJFAN,0.7928250079171166,High
8329-GWVPJ,0.35718556255691747,Low
1352-VHKAJ,0.33713541426773097,Low
4145-UQXUQ,0.8730201616619997,Very High
2632-TACXW,0.01058000627702919,Very Low
8146-QQKZH,0.02634932267540569,Very Low
1767-CJKBA,0.009953250293814504,Very Low
6445-TNRXS,0.15796700244247194,Very Low
4581-LNWUM,0.7088924322610461,High
4869-EPIUS,0.31885120652299387,Low
9948-YPTDG,0.6509259993890852,High
1236-WFCDV,0.734328440947823,High
1915-OAKWD,0.13837412068588167,Very Low
7296-PIXQY,0.6928990432909357,High
4883-QICIH,0.5138838811292084,Moderate
3354-OADJP,0.2807659510213672,Low
3524-WQDSG,0.5693221503495812,Moderate
0810-DHDBD,0.11695780041433237,Very Low
4026-SKKHW,0.5996569939222498,Moderate
2829-HYVZP,0.10080921995711732,Very Low
8329-IBCTI,0.4118199010529684,Moderate
1271-SJBGZ,0.8123069630326107,Very High
3845-JHAMY,0.5693015145893288,Moderate
7013-PSXHK,0.22156972817008616,Low
5669-SRAIP,0.764544882587881,High
5981-ITEMU,0.634066424366267,High
3486-NPGST,0.0544074629183524,Very Low
6941-PMGEP,0.8498108894524337,Very High
1624-WOIWJ,0.7583804601355105,High
2074-GKOWZ,0.7533250533297486,High
0376-YMCJC,0.8163208506549322,Very High
6100-FJZDG,0.08713908291766632,Very Low
4829-ZLJTK,0.28889451474071226,Low
1730-VFMWO,0.2360999332024665,Low
7143-BQIBA,0.4632591844476831,Moderate
3800-LYTRK,0.24134508723905088,Low
0634-SZPQA,0.7460292556872127,High
9646-NMHXE,0.015719458497172163,Very Low
7030-NJVDP,0.7631639303600277,High
5536-RTPWK,0.5913591385099521,Moderate
8883-GRDWQ,0.24255923945239596,Low
6166-ILMNY,0.7377948986930961,High
3097-NNSPB,0.608970542985762,High
7771-ZONAT,0.1908633162092625,Very Low
0655-RBDUG,0.8280370323575269,Very High
2111-DWYHN,0.4145890033802713,Moderate
4194-WHFCB,0.4458015775571644,Moderate
4121-AGSIN,0.03086425959362227,Very Low
4361-BKAXE,0.6842178031181897,High
9845-PEEKO,0.17858430704321399,Very Low
0455-XFASS,0.8148023320874792,Very High
0301-KOBTQ,0.04269121269127055,Very Low
1751-NCDLI,0.7618038282220451,High
9878-TNQGW,0.8628585900822794,Very High
9170-ARBTB,0.02067683034820854,Very Low
4441-NIHPT,0.8436769024523234,Very High
8999-BOHSE,0.7461142329179592,High
7241-AJHFS,0.6116249895903317,High
7029-RPUAV,0.8196461177595721,Very High
4546-FOKWR,0.765813917379646,High
9036-CSKBW,0.35099987074844935,Low
5832-TRLPB,0.22622858726069867,Low
8590-YFFQO,0.01989633076775538,Very Low
8659-IOOPU,0.13217089461831272,Very Low
1338-CECEE,0.11682674178316045,Very Low
7439-DKZTW,0.8662228558960428,Very High
4646-QZXTF,0.4954061464104186,Moderate
4607-CHPCA,0.5112625105299737,Moderate
9742-XOKTS,0.23066757219665912,Low
6921-OZMFH,0.5842537561644531,Moderate
9578-FOMUK,0.45303583076974324,Moderate
4712-UYOOI,0.2530466337862137,Low
8824-RWFXJ,0.5341749936731486,Moderate
7722-CVFXN,0.42765433767376787,Moderate
8717-VCTXJ,0.05749884610384098,Very Low
7363-QTBIW,0.8271750830227007,Very High
4159-NAAIX,0.1330149834141185,Very Low
0971-QIFJK,0.007811057925781695,Very Low
9397-TZSHA,0.008521212390221066,Very Low
3391-JSQEW,0.251285072566758,Low
0343-QLUZP,0.040243081918464145,Very Low
9763-PDTKK,0.7935128324188196,High
2176-LVPNX,0.05196483833472962,Very Low
7627-JKIAZ,0.6173955527336624,High
3312-UUMZW,0.7027109787148901,High
1271-UODNO,0.09587286529029183,Very Low
8461-EFQYM,0.1368256473124802,Very Low
6900-RBKER,0.1999759817401842,Very Low
6891-JPYFF,0.563723813516111,Moderate
1459-QNFQT,0.02903271703447141,Very Low
1047-NNCBF,0.6164269029710124,High
3696-XRIEN,0.17952507312346888,Very Low
4081-DYXAV,0.4196394770464188,Moderate
0074-HDKDG,0.18426042557533684,Very Low
8791-GFXLZ,0.5064651928013563,Moderate
8111-SLLHI,0.8130114638826476,Very High
0927-LCSMG,0.7129287134945674,High
9330-DHBFL,0.20031461550468618,Low
0098-BOWSO,0.3056376752159276,Low
3452-ABWRL,0.6297060632205934,High
5859-HZYLF,0.04406373907211622,Very Low
8257-RZAHR,0.5666618601747587,Moderate
5293-WXJAK,0.8419245557281427,Very High
3156-QLHBO,0.3477639673071037,Low
2208-NQBCT,0.6146376950846713,High
1779-PWPMG,0.21649285666198093,Low
6621-NRZAK,0.005834650940932126,Very Low
0831-JNISG,0.004023294419395439,Very Low
0774-IFUVM,0.5359639711330464,Moderate
3082-WQRVY,0.1676909224244637,Very Low
9553-DLCLU,0.16321441250961052,Very Low
1641-BYBTK,0.37411355516334943,Low
2460-NGXBJ,0.7911354733630416,High
2446-ZKVAF,0.4526168653129096,Moderate
0841-NULXI,0.8388759765312601,Very High
3522-CDKHF,0.571494432833855,Moderate
1430-SFQSA,0.24443298780653264,Low
0411-EZJZE,0.7591286493571535,High
7851-WZEKY,0.8957143813359338,Very High
8844-TONUD,0.6939915817637515,High
8807-ARQET,0.49557627844781577,Moderate
8992-CEUEN,0.521106742957678,Moderate
4320-QMLLA,0.4879975236298978,Moderate
8777-PVYGU,0.10031231201695051,Very Low
8292-ITGYJ,0.025303777605600042,Very Low
6870-ZWMNX,0.032066791524863,Very Low
0621-CXBKL,0.01209668052958249,Very Low
5268-DSMNQ,0.3540653359248501,Low
5334-JLAXU,0.49137658397573036,Moderate
